alteracoes_com,alteracoes_da,alteracoes_para,com_problema
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.827,0.562,0.0,
0.721,0.0,0.693,
0.781,0.596,0.1875,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7944,0.2024,0.5728,1.0
1.0,0.0,0.0,
0.0,0.9043,0.4265,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.9336,0.0,0.3586,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.8193,0.4172,0.3936,
0.0,0.9043,0.4265,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.8115,0.0,0.5845,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.581,0.592,0.5586,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.721,0.0,0.693,
0.4407,0.8975,0.0,
0.4407,0.8975,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.328,0.0,0.945,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.4617,0.0,0.887,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.1377,0.9814,0.1322,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.4685,0.8833,1.0
0.4407,0.8975,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.4685,0.8833,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.8193,0.4172,0.3936,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.4407,0.8975,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.581,0.592,0.5586,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.9014,0.0,0.433,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.577,0.8164,
0.0,0.0,0.0,1.0
0.721,0.0,0.693,
0.0,0.0,1.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.9014,0.0,0.433,
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
0.677,0.3447,0.6504,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.7095,0.1807,0.6816,
0.0,0.0,1.0,
0.0,0.9043,0.4265,1.0
0.0,0.0,0.0,
0.0,0.7275,0.686,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.6597,0.4033,0.634,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.9062,0.3076,0.2903,
1.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,
0.1996,0.2032,0.9585,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,1.0
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.9014,0.0,0.433,
0.0,0.0,0.0,
0.4617,0.0,0.887,1.0
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.9062,0.3076,0.2903,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.4177,0.4255,0.8027,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.7275,0.686,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.1996,0.2032,0.9585,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.952,0.0,0.305,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.615,0.0,0.788,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.9043,0.4265,
0.721,0.0,0.693,
0.0,0.4685,0.8833,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.7275,0.686,
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.664,0.6763,0.3188,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,1.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.9014,0.0,0.433,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.4407,0.8975,0.0,
0.0,1.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,1.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
1.0,0.0,0.0,
0.581,0.592,0.5586,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.9014,0.0,0.433,
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.9043,0.4265,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.4407,0.8975,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.969,0.2468,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.3362,0.685,0.646,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.0,0.0,1.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.4617,0.0,0.887,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.4407,0.8975,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.4617,0.0,0.887,
1.0,0.0,0.0,
0.721,0.0,0.693,
0.0,1.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.581,0.592,0.5586,
0.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.721,0.0,0.693,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.7007,0.714,0.0,
0.0,0.0,0.0,1.0
0.1996,0.2032,0.9585,1.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.7275,0.686,
0.0,0.0,0.0,
0.721,0.0,0.693,
0.7007,0.714,0.0,
1.0,0.0,0.0,
0.4495,0.2289,0.8633,
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,
1.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.581,0.592,0.5586,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.721,0.0,0.693,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,1.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,1.0,
0.4617,0.0,0.887,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,1.0
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
1.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,1.0,
0.0,1.0,0.0,
1.0,0.0,0.0,1.0
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.947,0.3215,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.581,0.592,0.5586,
0.0,0.0,1.0,1.0
0.581,0.592,0.5586,
0.0,1.0,0.0,
0.0,0.0,1.0,
0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,
1.0,0.0,0.0,1.0
0.0,0.0,1.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,1.0
0.4058,0.8267,0.39,
0.0,1.0,0.0,
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
,,,1.0
,,,1.0
,,,0.0
,,,0.0
